,ids,SMILES
11919,Z1743359031,CCn1cc(-c2nn(C)cc2C(=O)N[C@@H]2CCCN(c3ccc(C)cc3)C2=O)cn1
11920,Z1743359031,CCn1cc(-c2nn(C)cc2C(=O)N[C@H]2CCCN(c3ccc(C)cc3)C2=O)cn1
11921,Z2433451348,Cc1c(C(=O)NC23CC4CC(CC(C4)C2)C3)nnn1C1CC[NH2+]CC1
11922,Z1494799724,c1cncc(-c2nc3c(c(N4CCc5cn[nH]c5C4)n2)CCC3)c1
11923,Z52425556,CCCc1nnc(NC(=O)c2ccccc2OC)s1
11924,Z1541126490,CCC1(NC(=O)Cn2c(C)cc([O-])cc2=O)CCOCC1
11925,Z1542229215,COc1ccc(-c2nnc(NC(=O)[C@@H]3CCCO3)s2)cc1
11926,Z1542229215,COc1ccc(-c2nnc(NC(=O)[C@H]3CCCO3)s2)cc1
11927,Z1098683963,CN1CC[C@H](C(=O)NCCN2CCOCC2(C)C)CC1=O
11928,Z1098683963,CN1CC[C@@H](C(=O)NCCN2CCOCC2(C)C)CC1=O
11929,Z57244494,c1ccc(CNc2ncnc3scc(-c4cccs4)c23)nc1
11930,Z2223258838,N#CC1(CC(=O)Nc2ccn(-c3ccccc3Cl)n2)CC1
11931,Z2051084080,CO[C@@H]1C[C@H](C(=O)N2CCCC2)N(S(=O)(=O)Cc2cc(C#N)ccc2F)C1
11932,Z2051084080,CO[C@H]1C[C@H](C(=O)N2CCCC2)N(S(=O)(=O)Cc2cc(C#N)ccc2F)C1
11933,Z2051084080,CO[C@@H]1C[C@@H](C(=O)N2CCCC2)N(S(=O)(=O)Cc2cc(C#N)ccc2F)C1
11934,Z2051084080,CO[C@H]1C[C@@H](C(=O)N2CCCC2)N(S(=O)(=O)Cc2cc(C#N)ccc2F)C1
11935,Z108647592,O=C(NC1CCCCC1)c1cc(S(=O)(=O)N2CCOCC2)c[nH]1
11936,Z942492190,COc1ccccc1C[C@@H]1CCCN1C(=O)[C@@H]1CCN(C)C(=O)C1
11937,Z942492190,COc1ccccc1C[C@H]1CCCN1C(=O)[C@@H]1CCN(C)C(=O)C1
11938,Z942492190,COc1ccccc1C[C@@H]1CCCN1C(=O)[C@H]1CCN(C)C(=O)C1
11939,Z942492190,COc1ccccc1C[C@H]1CCCN1C(=O)[C@H]1CCN(C)C(=O)C1
11940,Z2060916686,CC(C)C(=O)Nc1nc(CC(=O)N2C[C@H](F)C[C@@H]2CO)cs1
11941,Z2060916686,CC(C)C(=O)Nc1nc(CC(=O)N2C[C@@H](F)C[C@@H]2CO)cs1
11942,Z2060916686,CC(C)C(=O)Nc1nc(CC(=O)N2C[C@H](F)C[C@H]2CO)cs1
11943,Z2060916686,CC(C)C(=O)Nc1nc(CC(=O)N2C[C@@H](F)C[C@H]2CO)cs1
11944,Z2065084205,C[C@@H]1OCCN(C(=O)c2csc(Cc3ccccc3F)n2)[C@@H]1C(N)=O
11945,Z2065084205,C[C@H]1OCCN(C(=O)c2csc(Cc3ccccc3F)n2)[C@@H]1C(N)=O
11946,Z2065084205,C[C@@H]1OCCN(C(=O)c2csc(Cc3ccccc3F)n2)[C@H]1C(N)=O
11947,Z2065084205,C[C@H]1OCCN(C(=O)c2csc(Cc3ccccc3F)n2)[C@H]1C(N)=O
11948,Z1118904974,Cc1nc(COc2ccc(C(=O)Nc3ccc(S(=O)(=O)N(C)C4CC4)cc3)cc2)no1
11949,Z804343286,Cn1cccc1[C@@H]1CCCCCN1C(=O)CNC(=O)CC(C)(C)C
11950,Z804343286,Cn1cccc1[C@H]1CCCCCN1C(=O)CNC(=O)CC(C)(C)C
11951,Z2068392987,COc1ccc(-c2noc(-c3cc4ccccc4c(=O)n3C)n2)cn1
11952,Z2143187654,Nc1nc2c(s1)C[C@H](NC(=O)c1ccncc1)CC2
11953,Z2143187654,Nc1nc2c(s1)C[C@@H](NC(=O)c1ccncc1)CC2
11954,Z1572387519,Cc1nc(NC(=O)[C@@H]2CCCN(CC(F)(F)F)C2)cc(C2CC2)n1
11955,Z1572387519,Cc1nc(NC(=O)[C@H]2CCCN(CC(F)(F)F)C2)cc(C2CC2)n1
11956,Z2227821558,O=C(CC[C@@H]1Cc2ccccc2NC1=O)Nc1c(-c2ccccc2)[nH][nH]c1=O
11957,Z2227821558,O=C(CC[C@H]1Cc2ccccc2NC1=O)Nc1c(-c2ccccc2)[nH][nH]c1=O
11958,Z1578654845,CCCNC(=O)[C@@H]1CCCN(C(=O)c2csnc2C)C1
11959,Z1578654845,CCCNC(=O)[C@H]1CCCN(C(=O)c2csnc2C)C1
11960,Z1141266381,Cc1cccnc1CNS(=O)(=O)c1ccc2c(c1)C[C@H](C)O2
11961,Z1141266381,Cc1cccnc1CNS(=O)(=O)c1ccc2c(c1)C[C@@H](C)O2
11962,Z1141986022,CC(C)C(=O)Nc1ccc(NC(=O)N2CC[NH+](Cc3nccn3C)CC2)cc1
11963,Z1585226859,CCc1nn(C)cc1NC(=O)Nc1ccc2c(c1)OC(C)(C)O2
11964,Z1146677733,Cc1cn(-c2ccccc2)nc1NC(=O)N(C)C(C1CC1)C1CC1
11965,Z1265655029,Cc1n[nH]c(C)c1S(=O)(=O)N1CCOc2ccc(Cl)cc21
11966,Z2091545417,CS(=O)(=O)c1ccc(N2CCN(C3CC3)C(=O)C2)nc1
11967,Z929419666,O=C(Nc1ccccc1)c1ccc(NC(=O)c2cc(F)ccc2F)cc1
11968,Z1602380596,Cc1nc2cc(NC(=O)N3CCO[C@H](Cc4ccccc4)C3)ccc2o1
11969,Z1602380596,Cc1nc2cc(NC(=O)N3CCO[C@@H](Cc4ccccc4)C3)ccc2o1
11970,Z1603736278,O=C([O-])[C@H](NC(=O)[C@@H]1CC12CCOCC2)c1ccc(Cl)c(F)c1
11971,Z1603736278,O=C([O-])[C@@H](NC(=O)[C@@H]1CC12CCOCC2)c1ccc(Cl)c(F)c1
11972,Z1603736278,O=C(N[C@@H](C(=O)[O-])c1ccc(Cl)c(F)c1)[C@H]1CC12CCOCC2
11973,Z1603736278,O=C([O-])[C@@H](NC(=O)[C@H]1CC12CCOCC2)c1ccc(Cl)c(F)c1
11974,Z1446736423,O=C1CCc2cc(C(=O)NCC3(N4CCOCC4)CCCCC3)c(F)cc2N1
11975,Z443913400,Cc1ccc(C(=O)[O-])cc1NC(=O)COCC1CC1
11976,Z2111713017,Cc1ccc2oc(N3CC[NH+](CCS(=O)(=O)CC(=O)[O-])CC3)nc2c1
11977,Z1626047540,NC(=O)c1cc(NC(=O)N2CCCCC[C@@H]2c2noc(-c3ccccc3)n2)ccc1F
11978,Z1626047540,NC(=O)c1cc(NC(=O)N2CCCCC[C@H]2c2noc(-c3ccccc3)n2)ccc1F
11979,Z1625846199,CC(=O)Nc1c[nH]nc1[C@@H]1CCCN(C(=O)[C@@H]2CCCc3ccccc32)C1
11980,Z1625846199,CC(=O)Nc1c[nH]nc1[C@H]1CCCN(C(=O)[C@@H]2CCCc3ccccc32)C1
11981,Z1625846199,CC(=O)Nc1c[nH]nc1[C@@H]1CCCN(C(=O)[C@H]2CCCc3ccccc32)C1
11982,Z1625846199,CC(=O)Nc1c[nH]nc1[C@H]1CCCN(C(=O)[C@H]2CCCc3ccccc32)C1
11983,Z368041070,COCCN1C[C@H](C(=O)Nc2nc3ccc(S(=O)(=O)N4CCCC4)cc3s2)CC1=O
11984,Z368041070,COCCN1C[C@@H](C(=O)Nc2nc3ccc(S(=O)(=O)N4CCCC4)cc3s2)CC1=O
11985,Z2232118042,Cc1nc2c(C(=O)N3CCc4ccccc4[C@@H]3c3ccccc3)ccnc2[nH]1
11986,Z2232118042,Cc1nc2c(C(=O)N3CCc4ccccc4[C@H]3c3ccccc3)ccnc2[nH]1
11987,Z1210302863,Cc1[nH]ncc1CCCNC(=O)CCNC(=O)c1cc2cccc([N+](=O)[O-])c2[nH]1
11988,Z1642098458,Cc1nc2c(c(N[C@H](C)C3CC[NH+](C)CC3)n1)CCCC2
11989,Z1642098458,Cc1nc2c(c(N[C@@H](C)C3CC[NH+](C)CC3)n1)CCCC2
11990,Z1656849812,O=C(NCc1ccc(C(=O)N2CCc3c(nc[nH]c3=O)C2)cc1)OCc1ccccc1
11991,Z1229982529,O=C(Nc1cc(C2CCCC2)[nH]n1)[C@@H]1CC(=O)N(c2ccccc2)C1
11992,Z1229982529,O=C(Nc1cc(C2CCCC2)[nH]n1)[C@H]1CC(=O)N(c2ccccc2)C1
11993,Z2159041063,C1C[C@@H]2CO[C@H](c3noc([C@@H]4C[C@]45CCOC5)n3)CN2C1
11994,Z2159041063,C1C[C@H]2CO[C@H](c3noc([C@@H]4C[C@]45CCOC5)n3)CN2C1
11995,Z2159041063,C1C[C@@H]2CO[C@@H](c3noc([C@@H]4C[C@]45CCOC5)n3)CN2C1
11996,Z2159041063,C1C[C@H]2CO[C@@H](c3noc([C@@H]4C[C@]45CCOC5)n3)CN2C1
11997,Z2159041063,C1C[C@@H]2CO[C@H](c3noc([C@H]4C[C@]45CCOC5)n3)CN2C1
11998,Z2159041063,C1C[C@H]2CO[C@H](c3noc([C@H]4C[C@]45CCOC5)n3)CN2C1
11999,Z2159041063,C1C[C@@H]2CO[C@@H](c3noc([C@H]4C[C@]45CCOC5)n3)CN2C1
12000,Z2159041063,C1C[C@H]2CO[C@@H](c3noc([C@H]4C[C@]45CCOC5)n3)CN2C1
12001,Z2159041063,C1C[C@@H]2CO[C@H](c3noc([C@@H]4C[C@@]45CCOC5)n3)CN2C1
12002,Z2159041063,C1C[C@H]2CO[C@H](c3noc([C@@H]4C[C@@]45CCOC5)n3)CN2C1
12003,Z2159041063,C1C[C@@H]2CO[C@@H](c3noc([C@@H]4C[C@@]45CCOC5)n3)CN2C1
12004,Z2159041063,C1C[C@H]2CO[C@@H](c3noc([C@@H]4C[C@@]45CCOC5)n3)CN2C1
12005,Z2159041063,C1C[C@@H]2CO[C@H](c3noc([C@H]4C[C@@]45CCOC5)n3)CN2C1
12006,Z2159041063,C1C[C@H]2CO[C@H](c3noc([C@H]4C[C@@]45CCOC5)n3)CN2C1
12007,Z2159041063,C1C[C@@H]2CO[C@@H](c3noc([C@H]4C[C@@]45CCOC5)n3)CN2C1
12008,Z2159041063,C1C[C@H]2CO[C@@H](c3noc([C@H]4C[C@@]45CCOC5)n3)CN2C1
12009,Z2166137467,Cc1onc(N)c1S(=O)(=O)N1Cc2ccccc2[C@H](c2ccccc2)C1
12010,Z2166137467,Cc1onc(N)c1S(=O)(=O)N1Cc2ccccc2[C@@H](c2ccccc2)C1
12011,Z1675706375,CCN(C(=O)c1oc(C2CC2)nc1C)c1ccncc1
12012,Z2171882959,Cc1nc(NC(=O)N2CC(=O)N[C@@H]3CCCC[C@@H]32)ccc1-c1ccccc1
12013,Z2171882959,Cc1nc(NC(=O)N2CC(=O)N[C@H]3CCCC[C@@H]32)ccc1-c1ccccc1
12014,Z2171882959,Cc1nc(NC(=O)N2CC(=O)N[C@@H]3CCCC[C@H]32)ccc1-c1ccccc1
12015,Z2171882959,Cc1nc(NC(=O)N2CC(=O)N[C@H]3CCCC[C@H]32)ccc1-c1ccccc1
12016,Z1682918471,C[NH+]1CCN(c2ccc(-c3noc(CC4CC4)n3)cn2)CC1
12017,Z1684446160,c1cncc(Oc2ccc(-c3noc([C@@H]4CCCN(c5cnccn5)C4)n3)cc2)c1
12018,Z1684446160,c1cncc(Oc2ccc(-c3noc([C@H]4CCCN(c5cnccn5)C4)n3)cc2)c1
12019,Z1260316807,Cn1cc(-c2csc(NC(=O)C3CCOCC3)n2)cn1
12020,Z2384671172,Cc1cc(NC[C@@H]2CC[C@H](c3nc(C4CC4)n[nH]3)O2)c(C#N)cn1
12021,Z2384671172,Cc1cc(NC[C@H]2CC[C@H](c3nc(C4CC4)n[nH]3)O2)c(C#N)cn1
12022,Z2384671172,Cc1cc(NC[C@@H]2CC[C@@H](c3nc(C4CC4)n[nH]3)O2)c(C#N)cn1
12023,Z2384671172,Cc1cc(NC[C@H]2CC[C@@H](c3nc(C4CC4)n[nH]3)O2)c(C#N)cn1
12024,Z2389841226,CCN1CCC[C@H]([NH+]2CC(NC(=O)Cc3cc(C)nn3C)C2)C1=O
12025,Z2389841226,CCN1CCC[C@@H]([NH+]2CC(NC(=O)Cc3cc(C)nn3C)C2)C1=O
12026,Z2396372905,Cc1n[nH]c([C@@H]2CC[C@H](CNC(=O)c3cnn(C)c3C)O2)n1
12027,Z2396372905,Cc1n[nH]c([C@H]2CC[C@H](CNC(=O)c3cnn(C)c3C)O2)n1
12028,Z2396372905,Cc1n[nH]c([C@@H]2CC[C@@H](CNC(=O)c3cnn(C)c3C)O2)n1
12029,Z2396372905,Cc1n[nH]c([C@H]2CC[C@@H](CNC(=O)c3cnn(C)c3C)O2)n1
12030,Z2409150555,NS(=O)(=O)C[C@@H]1CCCN(C(=O)c2cc3[nH]cnc3cc2F)C1
12031,Z2409150555,NS(=O)(=O)C[C@H]1CCCN(C(=O)c2cc3[nH]cnc3cc2F)C1
12032,Z2482932243,CCC[NH+](Cc1nc(C(=O)[O-])co1)[C@@H]1CCc2ccccc2C1
12033,Z2482932243,CCC[NH+](Cc1nc(C(=O)[O-])co1)[C@H]1CCc2ccccc2C1
12034,Z2483030403,CC(C)c1csc([C@@H]2CCC[NH+](Cc3ccsc3C(=O)[O-])C2)n1
12035,Z2483030403,CC(C)c1csc([C@H]2CCC[NH+](Cc3ccsc3C(=O)[O-])C2)n1
12036,Z2613437181,CC1=[NH+]O[C@H](CNc2nc(-c3cccnc3)nc3c2CCC3)C1
12037,Z2613437181,CC1=[NH+]O[C@@H](CNc2nc(-c3cccnc3)nc3c2CCC3)C1
12038,Z2655904833,O=C(NCC1(C(=O)[O-])CC1)c1cscc1C(F)(F)F
12039,Z2705929554,CC(C)(C)NC(=O)NC(=O)C[NH2+][C@@H]1Cc2ccccc2O[C@@H]1C(F)(F)F
12040,Z2705929554,CC(C)(C)NC(=O)NC(=O)C[NH2+][C@H]1Cc2ccccc2O[C@@H]1C(F)(F)F
12041,Z2705929554,CC(C)(C)NC(=O)NC(=O)C[NH2+][C@@H]1Cc2ccccc2O[C@H]1C(F)(F)F
12042,Z2705929554,CC(C)(C)NC(=O)NC(=O)C[NH2+][C@H]1Cc2ccccc2O[C@H]1C(F)(F)F
12043,Z2736142690,O=C(Nc1nc2c(s1)CN(S(=O)(=O)C1CC1)CC2)C1CC1
12044,Z2763044552,COc1cc(NC(=O)c2cc(N3CCOCC3)ncn2)cc(OC)c1
12045,Z2832191112,Cn1ncnc1C1(O)CCN(c2nc(C3CCCCC3)ns2)CC1
12046,Z2917276773,COC[C@@H]1CCN(S(=O)(=O)c2c(O)cccc2OC(F)(F)F)C1
12047,Z2917276773,COC[C@H]1CCN(S(=O)(=O)c2c(O)cccc2OC(F)(F)F)C1
12048,Z2946119097,CC(=O)NC[C@@H]1CCC[NH+](Cc2noc(-c3cncc(C)c3)n2)C1
12049,Z2946119097,CC(=O)NC[C@H]1CCC[NH+](Cc2noc(-c3cncc(C)c3)n2)C1
12050,Z2948599111,Cc1cn2c(=O)cc(C[NH2+][C@H](CO)c3ccccc3C)nc2s1
12051,Z2948599111,Cc1cn2c(=O)cc(C[NH2+][C@@H](CO)c3ccccc3C)nc2s1
12052,Z2948958169,Cn1cc(CCNC(=O)c2cc(Br)cnc2C2CC2)cn1
12053,Z2962242984,O=C([C@@H]1CCc2[nH]nnc2C1)N1CCn2c(cnc2C(F)(F)F)C1
12054,Z2962242984,O=C([C@H]1CCc2[nH]nnc2C1)N1CCn2c(cnc2C(F)(F)F)C1
12055,Z2965611002,COc1nn(C)cc1CNC(=O)C1(c2ccccc2)CC(O)C1
12056,Z2983901133,CN1C(=O)N(c2ccnn2Cc2ccccn2)C(=O)C12CCCCC2
12057,Z3018957235,O=C(N1CCc2ccccc2C1)[C@]12C[NH2+]C[C@@H]1CCOC2
12058,Z3018957235,O=C(N1CCc2ccccc2C1)[C@@]12C[NH2+]C[C@@H]1CCOC2
12059,Z3018957235,O=C(N1CCc2ccccc2C1)[C@]12C[NH2+]C[C@H]1CCOC2
12060,Z3018957235,O=C(N1CCc2ccccc2C1)[C@@]12C[NH2+]C[C@H]1CCOC2
12061,Z3026724968,C[C@H](C(=O)N1c2ccncc2[N@]2CC[C@@H]1C2)C1CC1
12062,Z3026724968,C[C@@H](C(=O)N1c2ccncc2[N@]2CC[C@@H]1C2)C1CC1
12063,Z3026724968,C[C@H](C(=O)N1c2ccncc2[N@@]2CC[C@@H]1C2)C1CC1
12064,Z3026724968,C[C@@H](C(=O)N1c2ccncc2[N@@]2CC[C@@H]1C2)C1CC1
12065,Z3026724968,C[C@H](C(=O)N1c2ccncc2[N@]2CC[C@H]1C2)C1CC1
12066,Z3026724968,C[C@@H](C(=O)N1c2ccncc2[N@]2CC[C@H]1C2)C1CC1
12067,Z3026724968,C[C@H](C(=O)N1c2ccncc2[N@@]2CC[C@H]1C2)C1CC1
12068,Z3026724968,C[C@@H](C(=O)N1c2ccncc2[N@@]2CC[C@H]1C2)C1CC1
12069,Z3043544381,CCN1CCN(C(=O)COc2cccc(C(C)C)c2)C[C@]12CCOC2
12070,Z3043544381,CCN1CCN(C(=O)COc2cccc(C(C)C)c2)C[C@@]12CCOC2
12071,Z3045631757,Cn1ccc(-c2cc(C(=O)N3CC[NH+](Cc4ccco4)CC3)no2)n1
12072,Z3073923639,CN(C(=O)[C@H]([NH3+])CCc1ccccc1)C1CCOCC1
12073,Z3073923639,CN(C(=O)[C@@H]([NH3+])CCc1ccccc1)C1CCOCC1
12074,Z3099088388,O=C(NCc1cccs1)N1CCOC2(CCS(=O)(=O)CC2)C1
12075,Z3103204760,[NH3+][C@@H]1C[C@@H]2C[C@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@@H]21
12076,Z3103204760,[NH3+][C@H]1C[C@@H]2C[C@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@@H]21
12077,Z3103204760,[NH3+][C@@H]1C[C@H]2C[C@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@@H]21
12078,Z3103204760,[NH3+][C@H]1C[C@H]2C[C@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@@H]21
12079,Z3103204760,[NH3+][C@@H]1C[C@@H]2C[C@@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@@H]21
12080,Z3103204760,[NH3+][C@H]1C[C@@H]2C[C@@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@@H]21
12081,Z3103204760,[NH3+][C@@H]1C[C@H]2C[C@@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@@H]21
12082,Z3103204760,[NH3+][C@H]1C[C@H]2C[C@@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@@H]21
12083,Z3103204760,[NH3+][C@@H]1C[C@@H]2C[C@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@H]21
12084,Z3103204760,[NH3+][C@H]1C[C@@H]2C[C@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@H]21
12085,Z3103204760,[NH3+][C@@H]1C[C@H]2C[C@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@H]21
12086,Z3103204760,[NH3+][C@H]1C[C@H]2C[C@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@H]21
12087,Z3103204760,[NH3+][C@@H]1C[C@@H]2C[C@@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@H]21
12088,Z3103204760,[NH3+][C@H]1C[C@@H]2C[C@@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@H]21
12089,Z3103204760,[NH3+][C@@H]1C[C@H]2C[C@@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@H]21
12090,Z3103204760,[NH3+][C@H]1C[C@H]2C[C@@H](C(=O)Nc3cnn(Cc4cccnc4)c3)C[C@H]21
12091,Z3295400109,Cc1nc(C2CC2)nc(C)c1C(=O)NCC1CCC1
12092,Z3402439186,CC(C)C[NH+]1CCN(C(=O)c2n[nH]c3c2C[C@H](C)O[C@@H]3C)CC1
12093,Z3402439186,CC(C)C[NH+]1CCN(C(=O)c2n[nH]c3c2C[C@@H](C)O[C@@H]3C)CC1
12094,Z3402439186,CC(C)C[NH+]1CCN(C(=O)c2n[nH]c3c2C[C@H](C)O[C@H]3C)CC1
12095,Z3402439186,CC(C)C[NH+]1CCN(C(=O)c2n[nH]c3c2C[C@@H](C)O[C@H]3C)CC1
12096,Z4120169229,CCNS(=O)(=O)c1cc(NCCOC)ccn1
12097,Z3827957863,CCOC(=O)c1ncn2nc(NC[C@@H]3CCCO3)sc12
12098,Z3827957863,CCOC(=O)c1ncn2nc(NC[C@H]3CCCO3)sc12
12099,Z4262412865,Cc1cc(NC(=O)c2nn(C)c3ccccc23)ccc1NC(=O)c1cnn2cccnc12
12100,Z1691568124,CN(C(C)(C)C(=O)[O-])S(=O)(=O)c1ccnn1C
12101,Z1229977970,Cc1ccc(C(=O)NCC2(O)CCCCCC2)o1
12102,Z85895571,CN(CC(=O)[O-])C(=O)C1(c2ccccc2)CCCC1
12103,Z1142703145,C[C@@H]1CCCN(S(=O)(=O)c2csc(C(=O)[O-])c2)CC1
12104,Z1142703145,C[C@H]1CCCN(S(=O)(=O)c2csc(C(=O)[O-])c2)CC1
12105,Z2180404321,Cc1cnn([C@@H]2CCN(C(=O)NCC3(c4cccc(Br)c4)CC3)C2)c1
12106,Z2180404321,Cc1cnn([C@H]2CCN(C(=O)NCC3(c4cccc(Br)c4)CC3)C2)c1
12107,Z2183794561,COc1cccc(C2CCN(C(=O)NCc3nc(N(C)C)no3)CC2)c1
12108,Z1417715005,CCOCC(=O)N1CC[C@H](Oc2ccc(Cl)c(Cl)c2)C1
12109,Z1417715005,CCOCC(=O)N1CC[C@@H](Oc2ccc(Cl)c(Cl)c2)C1
12110,Z1786471409,O=C([C@@H]1CCCN1C(=O)Cc1ccccc1)N1CCCN(c2ncccc2F)CC1
12111,Z1786471409,O=C([C@H]1CCCN1C(=O)Cc1ccccc1)N1CCCN(c2ncccc2F)CC1
12112,Z1844453869,O=C1Nc2ccccc2CC[C@@H]1[NH+]1CCN(C(=O)c2cccc(Cl)c2)CC1
12113,Z1844453869,O=C1Nc2ccccc2CC[C@H]1[NH+]1CCN(C(=O)c2cccc(Cl)c2)CC1
12114,Z2198987748,O=C(NCC12CC3CC(CC(C3)C1)C2)N1CCC2(CC1)CCS(=O)(=O)CC2
12115,Z2205479560,CC(C)n1ccc(C(=O)N2C[C@H](C(=O)[O-])[C@H](c3ccccc3)C2)n1
12116,Z2205479560,CC(C)n1ccc(C(=O)N2C[C@@H](C(=O)[O-])[C@H](c3ccccc3)C2)n1
12117,Z2205479560,CC(C)n1ccc(C(=O)N2C[C@H](C(=O)[O-])[C@@H](c3ccccc3)C2)n1
12118,Z2205479560,CC(C)n1ccc(C(=O)N2C[C@H](c3ccccc3)[C@H](C(=O)[O-])C2)n1
12119,Z1966879385,O=S(=O)(N[C@@H]1C[C@@H]1c1ccccc1)[C@@H]1CCOC1
12120,Z1966879385,O=S(=O)(N[C@H]1C[C@@H]1c1ccccc1)[C@@H]1CCOC1
12121,Z1966879385,O=S(=O)(N[C@@H]1C[C@H]1c1ccccc1)[C@@H]1CCOC1
12122,Z1966879385,O=S(=O)(N[C@H]1C[C@H]1c1ccccc1)[C@@H]1CCOC1
12123,Z1966879385,O=S(=O)(N[C@@H]1C[C@@H]1c1ccccc1)[C@H]1CCOC1
12124,Z1966879385,O=S(=O)(N[C@H]1C[C@@H]1c1ccccc1)[C@H]1CCOC1
12125,Z1966879385,O=S(=O)(N[C@@H]1C[C@H]1c1ccccc1)[C@H]1CCOC1
12126,Z1966879385,O=S(=O)(N[C@H]1C[C@H]1c1ccccc1)[C@H]1CCOC1
12127,Z2213529404,COc1ccncc1CNC(=O)N[C@@H]1C[C@@H]1C1CCCCC1
12128,Z2213529404,COc1ccncc1CNC(=O)N[C@H]1C[C@@H]1C1CCCCC1
12129,Z2213529404,COc1ccncc1CNC(=O)N[C@@H]1C[C@H]1C1CCCCC1
12130,Z2213529404,COc1ccncc1CNC(=O)N[C@H]1C[C@H]1C1CCCCC1
12131,Z1365844123,CO[C@@H]1CCN(S(=O)(=O)c2sc(C)nc2C)C1
12132,Z1365844123,CO[C@H]1CCN(S(=O)(=O)c2sc(C)nc2C)C1
12133,Z1765274705,O=C(C1CC1)N1CCCN(c2cccc(F)n2)CC1
12134,Z1931190454,C[C@H](NC(=O)Nc1cc([C@@H]2CCCOC2)nn1C)c1cccs1
12135,Z1931190454,C[C@@H](NC(=O)Nc1cc([C@@H]2CCCOC2)nn1C)c1cccs1
12136,Z1931190454,C[C@H](NC(=O)Nc1cc([C@H]2CCCOC2)nn1C)c1cccs1
12137,Z1931190454,C[C@@H](NC(=O)Nc1cc([C@H]2CCCOC2)nn1C)c1cccs1
12138,Z2295049676,Cn1ccnc1[C@@H]1N(C(=O)NCC(C)(C)C2=CCCC2)CC1(C)C
12139,Z2295049676,Cn1ccnc1[C@H]1N(C(=O)NCC(C)(C)C2=CCCC2)CC1(C)C
12140,Z2311113418,C[C@H](NC(=O)N1C[C@@H](N2CCOCC2)[C@@H](C)C1)c1cncc(F)c1
12141,Z2311113418,C[C@@H](NC(=O)N1C[C@@H](N2CCOCC2)[C@@H](C)C1)c1cncc(F)c1
12142,Z2311113418,C[C@H](NC(=O)N1C[C@@H](C)[C@H](N2CCOCC2)C1)c1cncc(F)c1
12143,Z2311113418,C[C@@H]1CN(C(=O)N[C@H](C)c2cncc(F)c2)C[C@H]1N1CCOCC1
12144,Z2311113418,C[C@H](NC(=O)N1C[C@H](C)[C@@H](N2CCOCC2)C1)c1cncc(F)c1
12145,Z2311113418,C[C@@H](NC(=O)N1C[C@H](C)[C@@H](N2CCOCC2)C1)c1cncc(F)c1
12146,Z2311113418,C[C@H](NC(=O)N1C[C@@H](C)[C@@H](N2CCOCC2)C1)c1cncc(F)c1
12147,Z2311113418,C[C@@H]1CN(C(=O)N[C@H](C)c2cncc(F)c2)C[C@@H]1N1CCOCC1
12148,Z2361217950,CC1(C)C[C@H](c2nc(-c3nnc[nH]3)no2)c2ccccc2O1
12149,Z2361217950,CC1(C)C[C@@H](c2nc(-c3nnc[nH]3)no2)c2ccccc2O1
12150,Z2366135299,C[C@H](NC(=O)N[C@@H]1CC[C@@H]2CCC[C@@H]2C1)c1nc2ccccc2[nH]1
12151,Z2366135299,C[C@@H](NC(=O)N[C@@H]1CC[C@@H]2CCC[C@@H]2C1)c1nc2ccccc2[nH]1
12152,Z2366135299,C[C@H](NC(=O)N[C@H]1CC[C@@H]2CCC[C@@H]2C1)c1nc2ccccc2[nH]1
12153,Z2366135299,C[C@@H](NC(=O)N[C@H]1CC[C@@H]2CCC[C@@H]2C1)c1nc2ccccc2[nH]1
12154,Z2366135299,C[C@H](NC(=O)N[C@@H]1CC[C@H]2CCC[C@@H]2C1)c1nc2ccccc2[nH]1
12155,Z2366135299,C[C@@H](NC(=O)N[C@@H]1CC[C@H]2CCC[C@@H]2C1)c1nc2ccccc2[nH]1
12156,Z2366135299,C[C@H](NC(=O)N[C@H]1CC[C@H]2CCC[C@@H]2C1)c1nc2ccccc2[nH]1
12157,Z2366135299,C[C@@H](NC(=O)N[C@H]1CC[C@H]2CCC[C@@H]2C1)c1nc2ccccc2[nH]1
12158,Z2366135299,C[C@H](NC(=O)N[C@@H]1CC[C@@H]2CCC[C@H]2C1)c1nc2ccccc2[nH]1
12159,Z2366135299,C[C@@H](NC(=O)N[C@@H]1CC[C@@H]2CCC[C@H]2C1)c1nc2ccccc2[nH]1
